id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
506;Elevator;51079-298;Complete inspection;Really bad;false;true;false;weight recorded;2025-04-22;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-05-29;5;2025-05-24;2
507;Flap;21749-702;Complete inspection;Average;false;false;false;dimensions measured;2024-08-03;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-08-10;6;2024-08-07;
508;Engine cover;36800-703;Camera only;Destroyed;true;true;false;;2024-06-15;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-01-21;9;2024-12-06;
509;Cockpit window;54569-0349;Big robot arm;Perfect;false;false;true;color consistency verified;2025-05-13;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-04-15;10;2024-08-26;
510;Cockpit window;76405-011;Rotating table plus camera;Almost perfect;true;false;true;weight recorded;2024-08-29;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2025-05-11;5;2024-10-25;
511;Landing gear;57664-239;Camera only;Almost perfect;true;false;true;;2024-07-12;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2024-10-24;4;2025-05-13;
512;Flap;0517-5024;Rotating table plus camera;Destroyed;true;false;false;material composition checked;2024-07-14;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-01-23;5;2024-09-03;
513;Wing A;0037-6820;Big robot arm;Really bad;false;true;true;;2024-09-28;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-09-06;10;2024-10-30;
514;Landing gear;54868-4414;Gantry system;Almost perfect;false;false;true;;2025-02-06;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-03-11;10;2024-12-19;
515;Tail fin;55289-018;Big robot arm;Perfect;false;true;false;material composition checked;2025-01-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2025-03-20;6;2024-09-10;
516;Rudder;52125-207;Complete inspection;Really bad;false;false;false;;2025-04-01;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2025-03-29;4;2024-11-27;
517;Landing gear;57520-0582;Gantry system;Almost perfect;false;true;true;material composition checked;2025-01-07;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2024-09-16;9;2024-10-05;
518;Engine cover;59898-160;Big robot arm;Destroyed;true;true;true;weight recorded;2024-12-19;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2024-12-28;5;2024-10-23;
519;Wing A;66993-471;Big robot arm;Perfect;false;true;false;weight recorded;2025-03-17;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-07-08;9;2025-05-27;
520;Rudder;68085-8012;Camera only;Really bad;false;true;false;;2024-06-28;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-08-13;5;2024-09-21;1
521;Rudder;53389-000;Gantry system;Perfect;true;false;false;;2024-12-28;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-09-24;9;2024-10-30;
522;Flap;21749-253;Complete inspection;Not Good;false;false;false;;2025-04-13;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2025-04-10;4;2024-10-29;
523;Elevator;57955-7301;Rotating table plus camera;Good;true;false;true;packaging condition assessed;2025-01-19;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-05-28;5;2024-12-08;
524;Rudder;64942-1178;Rotating table plus camera;Really bad;false;false;false;surface finish inspected;2024-10-09;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-11-29;7;2025-01-10;
525;Aileron;57664-056;Gantry system;Average;true;true;false;;2025-01-26;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-08-30;9;2024-07-08;
526;Flap;57664-347;Gantry system;Not Good;false;true;false;packaging condition assessed;2024-09-05;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-01-09;8;2024-11-29;
527;Cockpit window;36987-3078;Complete inspection;Perfect;true;false;false;packaging condition assessed;2025-02-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-09-21;8;2025-02-04;
528;Fuselage panel;55714-4628;Gantry system;Average;true;true;true;;2025-01-07;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2025-01-07;9;2024-12-11;10
529;Engine cover;68428-060;Rotating table plus camera;Average;false;true;false;weight recorded;2025-05-14;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-07-18;6;2024-11-22;
530;Flap;50844-466;Camera only;Good;true;false;false;;2025-06-07;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-06-05;8;2024-12-05;
531;Rudder;53808-0851;Gantry system;Really bad;false;false;false;weight recorded;2025-03-12;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-05-27;5;2024-09-23;5
532;Flap;47682-889;Complete inspection;Almost perfect;true;false;false;;2024-11-13;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-02-06;7;2024-09-08;
533;Cockpit window;0006-3917;Camera only;Not Good;false;true;false;material composition checked;2025-03-31;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-06-25;9;2024-11-17;
534;Landing gear;51346-043;Big robot arm;Really bad;false;false;false;;2025-05-05;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-08-17;4;2025-05-09;8
535;Cockpit window;50845-0110;Big robot arm;Really bad;true;true;true;material composition checked;2025-05-03;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-08-31;6;2024-11-30;5
536;Wing A;17856-1313;Rotating table plus camera;Almost perfect;true;false;true;dimensions measured;2024-10-25;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-02-01;8;2024-08-23;
537;Rudder;0409-1412;Gantry system;Almost perfect;true;true;true;packaging condition assessed;2025-02-09;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-11-01;7;2025-02-22;
538;Landing gear;0168-0381;Gantry system;Almost perfect;true;false;false;dimensions measured;2024-10-14;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2025-02-10;10;2024-08-30;
539;Flap;49348-159;Gantry system;Not Good;true;false;false;material composition checked;2024-11-14;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-10-20;10;2024-06-13;4
540;Aileron;10122-820;Rotating table plus camera;Average;false;true;true;;2025-03-04;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-06-29;10;2024-06-17;
541;Engine cover;61971-065;Rotating table plus camera;Almost perfect;false;true;true;weight recorded;2024-10-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-08-08;4;2024-09-26;2
542;Rudder;41167-3102;Gantry system;Destroyed;true;true;false;;2024-12-28;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-12-17;10;2024-07-14;
543;Engine cover;61077-047;Camera only;Good;false;true;true;;2024-08-11;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-05-29;5;2024-08-03;
544;Engine cover;33261-739;Big robot arm;Good;true;false;false;;2024-09-22;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-01-03;5;2024-07-23;
545;Rudder;76045-003;Camera only;Perfect;true;false;true;packaging condition assessed;2025-05-18;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-02-20;9;2025-06-04;
546;Aileron;41520-544;Big robot arm;Almost perfect;true;true;true;surface finish inspected;2025-02-12;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-02-08;8;2024-07-16;
547;Aileron;21695-155;Camera only;Average;false;true;true;weight recorded;2025-06-01;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-08-25;10;2025-01-08;6
548;Aileron;35356-792;Big robot arm;Really bad;true;true;true;dimensions measured;2024-08-21;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-04-30;10;2024-12-10;3
549;Cockpit window;49288-0829;Big robot arm;Not Good;true;false;true;;2025-02-12;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-01-11;9;2025-01-11;
550;Flap;51532-6103;Big robot arm;Almost perfect;false;false;false;;2025-04-07;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-03-05;9;2025-05-15;8
551;Cockpit window;0004-0802;Gantry system;Perfect;false;true;true;;2025-04-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-04-16;8;2024-08-22;
552;Landing gear;21130-504;Gantry system;Good;false;false;true;;2024-12-15;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-02-07;9;2025-02-23;
553;Flap;20276-433;Complete inspection;Not Good;true;false;true;weight recorded;2024-12-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-05-08;7;2024-10-31;2
554;Aileron;0078-0518;Complete inspection;Good;false;false;true;;2025-04-18;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2024-10-11;5;2025-03-19;
555;Landing gear;68712-015;Rotating table plus camera;Good;true;false;false;;2025-05-17;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-04-20;8;2024-08-06;
556;Fuselage panel;46122-195;Gantry system;Destroyed;true;false;true;surface finish inspected;2025-03-17;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-09-20;6;2025-01-25;
557;Fuselage panel;55154-5112;Complete inspection;Good;false;false;true;packaging condition assessed;2024-12-14;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2025-05-30;4;2025-06-06;
558;Landing gear;65044-3390;Big robot arm;Destroyed;false;true;false;;2025-04-10;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-07-12;10;2024-11-06;
559;Engine cover;50436-1263;Complete inspection;Average;false;true;true;;2024-08-01;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-05-19;6;2025-03-25;2
560;Landing gear;0781-1032;Camera only;Perfect;true;true;true;;2025-03-01;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-12-28;7;2024-10-15;
561;Landing gear;58118-1271;Camera only;Not Good;false;false;true;;2025-01-10;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-10-25;10;2024-08-18;3
562;Cockpit window;16864-001;Camera only;Good;true;true;false;;2024-08-20;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-12-10;10;2024-07-27;
563;Flap;36987-2662;Complete inspection;Not Good;true;true;true;color consistency verified;2025-01-03;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-08-08;4;2025-05-03;
564;Cockpit window;36987-2717;Gantry system;Average;false;true;false;;2024-12-31;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-12-17;4;2025-04-12;
565;Elevator;11673-246;Camera only;Really bad;false;false;true;surface finish inspected;2024-11-25;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2025-04-26;8;2024-06-27;
566;Elevator;41250-724;Big robot arm;Perfect;false;true;false;surface finish inspected;2025-03-27;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-06-18;6;2024-08-11;
567;Wing A;68788-9992;Complete inspection;Not Good;true;true;false;;2024-12-02;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-08-19;5;2024-11-12;
568;Flap;23155-214;Big robot arm;Almost perfect;true;false;true;;2025-01-15;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-10-13;7;2024-08-26;
569;Elevator;10893-600;Complete inspection;Good;false;true;false;;2024-09-20;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-05-25;9;2025-04-10;
570;Tail fin;50845-0058;Complete inspection;Destroyed;false;false;false;color consistency verified;2025-04-19;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2024-09-21;6;2024-08-12;
571;Aileron;68516-4602;Camera only;Not Good;true;false;true;;2025-06-05;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-01-13;6;2025-02-03;
572;Rudder;54868-5200;Big robot arm;Not Good;false;true;true;;2024-11-27;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-03-14;7;2025-03-02;
573;Wing A;59039-005;Rotating table plus camera;Average;false;false;false;;2025-03-31;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-12-13;4;2025-02-03;
574;Elevator;63304-697;Camera only;Perfect;true;true;false;weight recorded;2025-04-16;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-10-13;8;2025-04-19;7
575;Engine cover;59762-0170;Complete inspection;Perfect;true;false;true;material composition checked;2025-03-13;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-06-11;4;2025-02-06;
576;Elevator;0615-7550;Gantry system;Not Good;false;true;false;dimensions measured;2024-10-26;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-05-18;7;2025-02-03;3
577;Rudder;54868-5510;Big robot arm;Really bad;false;false;true;;2024-08-16;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-02-22;9;2025-04-18;
578;Aileron;68745-1066;Camera only;Really bad;false;true;false;packaging condition assessed;2025-03-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-06-22;10;2025-04-04;
579;Engine cover;70253-112;Rotating table plus camera;Really bad;false;true;false;;2024-08-30;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-08-16;9;2025-05-01;
580;Flap;43857-0304;Camera only;Good;false;true;true;;2024-08-06;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-06-30;5;2025-01-11;
581;Landing gear;35356-752;Rotating table plus camera;Really bad;true;true;true;;2024-10-09;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-06-29;7;2024-12-13;3
582;Cockpit window;0409-7828;Big robot arm;Average;false;true;false;surface finish inspected;2024-06-20;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-02-09;4;2024-06-14;
583;Flap;43742-0016;Gantry system;Good;false;true;false;;2025-04-01;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2025-01-23;6;2024-09-30;
584;Tail fin;50436-6408;Gantry system;Not Good;false;false;true;weight recorded;2024-10-16;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-03-09;9;2025-01-24;
585;Cockpit window;0406-1142;Rotating table plus camera;Not Good;true;false;false;surface finish inspected;2024-06-13;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2025-05-27;6;2024-10-16;
586;Wing A;51514-0330;Complete inspection;Almost perfect;true;false;true;;2025-03-12;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-05-03;7;2025-02-23;1
587;Landing gear;66129-102;Complete inspection;Not Good;true;true;true;color consistency verified;2025-04-21;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-10-28;9;2025-04-03;
588;Wing A;54868-2984;Big robot arm;Good;true;false;true;;2025-02-22;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-01-06;5;2024-07-25;8
589;Aileron;60681-3001;Camera only;Good;true;false;true;material composition checked;2025-03-01;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-12-21;6;2025-03-23;
590;Landing gear;63629-3377;Gantry system;Perfect;false;true;false;;2024-07-09;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2025-02-08;4;2025-01-20;
591;Cockpit window;51414-800;Camera only;Almost perfect;false;true;false;color consistency verified;2024-09-10;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-11-03;9;2024-07-02;3
592;Aileron;34645-3008;Gantry system;Good;false;false;false;surface finish inspected;2024-09-19;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-08-07;10;2024-07-12;
593;Fuselage panel;62362-184;Camera only;Not Good;false;true;true;surface finish inspected;2024-10-02;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-08-09;10;2025-02-13;
594;Cockpit window;59779-433;Big robot arm;Really bad;true;true;true;;2024-12-26;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-04-06;9;2024-10-11;5
595;Flap;53329-092;Complete inspection;Almost perfect;true;false;true;;2024-07-31;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-06-16;6;2025-04-06;
596;Engine cover;0168-0099;Rotating table plus camera;Almost perfect;true;true;false;;2025-01-30;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-09-02;8;2024-07-22;
597;Fuselage panel;55289-234;Rotating table plus camera;Really bad;false;true;true;dimensions measured;2024-11-18;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-02-18;8;2024-11-18;
598;Landing gear;11673-218;Complete inspection;Destroyed;true;false;true;;2025-02-25;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-02-19;8;2025-04-05;1
599;Rudder;36987-3118;Gantry system;Average;true;true;false;packaging condition assessed;2025-01-27;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2025-02-12;6;2024-09-11;
600;Landing gear;58668-1641;Camera only;Destroyed;false;false;false;;2024-07-11;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2025-04-07;7;2024-09-23;4
601;Tail fin;50458-860;Camera only;Average;false;true;false;color consistency verified;2024-06-13;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-05-02;9;2024-08-17;
602;Elevator;0113-0603;Camera only;Good;false;false;true;;2025-05-18;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2025-06-04;4;2024-07-26;
603;Engine cover;55319-500;Gantry system;Not Good;false;true;true;;2025-05-18;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-08-26;4;2025-03-07;8
604;Aileron;25373-004;Rotating table plus camera;Average;false;false;true;;2024-12-22;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-03-29;8;2024-07-23;
605;Wing A;52584-402;Rotating table plus camera;Destroyed;true;false;false;;2025-04-05;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-11-02;10;2024-09-20;
606;Rudder;55312-232;Gantry system;Average;false;false;true;;2024-10-08;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-01-24;10;2025-03-18;
607;Engine cover;0378-2223;Big robot arm;Average;false;true;false;;2024-06-25;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2025-01-13;7;2024-12-03;
608;Aileron;24385-340;Gantry system;Not Good;false;true;false;dimensions measured;2024-11-03;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-11-05;6;2025-06-02;
609;Fuselage panel;63824-124;Rotating table plus camera;Destroyed;false;true;true;material composition checked;2025-04-11;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-09-16;6;2024-07-10;
610;Elevator;24385-028;Rotating table plus camera;Perfect;false;true;true;;2024-11-26;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-08-31;10;2024-11-27;
611;Wing A;43269-693;Camera only;Destroyed;true;true;true;material composition checked;2024-09-16;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-03-19;6;2024-07-16;
612;Elevator;49288-0201;Gantry system;Destroyed;true;true;true;;2024-08-26;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-01-12;9;2024-08-04;
613;Aileron;44087-3322;Camera only;Good;true;false;false;dimensions measured;2025-05-08;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-08-23;7;2025-05-15;
614;Rudder;67386-822;Camera only;Not Good;false;true;true;surface finish inspected;2025-02-19;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-04-17;8;2024-11-04;
615;Aileron;68196-201;Rotating table plus camera;Perfect;false;true;true;;2025-01-17;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-09-23;8;2024-08-24;
616;Fuselage panel;0310-0951;Big robot arm;Really bad;true;true;true;surface finish inspected;2024-09-11;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-05-27;6;2024-10-05;
617;Flap;61657-0958;Complete inspection;Good;false;false;false;packaging condition assessed;2025-01-18;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-10-17;10;2025-04-25;
618;Elevator;36987-2714;Camera only;Not Good;false;true;false;;2025-01-31;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-05-10;7;2024-07-13;
619;Rudder;0173-0756;Gantry system;Really bad;false;false;false;;2025-05-03;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-04-02;10;2024-12-31;
620;Fuselage panel;47682-279;Rotating table plus camera;Good;false;false;false;color consistency verified;2025-03-11;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2025-06-07;7;2024-12-29;
621;Elevator;76049-899;Camera only;Perfect;false;true;false;;2025-04-15;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-11-10;10;2025-02-03;
622;Flap;68599-5309;Big robot arm;Good;false;false;true;;2025-06-01;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-09-28;6;2024-08-07;9
623;Rudder;55312-959;Gantry system;Perfect;true;false;true;;2024-11-13;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-06-10;6;2024-08-30;7
624;Rudder;0944-8503;Camera only;Perfect;true;true;false;;2024-06-28;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-12-02;8;2024-10-30;
625;Tail fin;36987-1477;Complete inspection;Perfect;false;false;true;material composition checked;2024-12-08;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-02-16;5;2024-12-05;2
626;Cockpit window;52125-626;Gantry system;Not Good;false;true;false;;2024-09-17;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2025-01-06;5;2024-07-28;
627;Flap;49349-106;Rotating table plus camera;Not Good;false;false;true;;2024-09-30;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-03-30;6;2025-05-04;
628;Engine cover;63323-282;Gantry system;Good;false;true;true;weight recorded;2025-01-28;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2024-07-13;7;2024-08-14;
629;Aileron;16714-551;Rotating table plus camera;Perfect;false;true;true;color consistency verified;2024-12-16;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-10-09;5;2024-10-27;
630;Wing A;0113-0541;Big robot arm;Really bad;false;true;true;material composition checked;2024-07-15;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-06-19;8;2024-06-11;2
631;Tail fin;55312-217;Camera only;Really bad;true;false;true;;2024-06-27;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-03-17;4;2025-03-25;
632;Tail fin;54868-5993;Big robot arm;Good;false;false;true;;2024-06-24;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-05-19;9;2024-10-12;2
633;Wing A;43068-108;Rotating table plus camera;Not Good;true;false;false;;2025-05-16;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-06-19;6;2024-12-02;
634;Cockpit window;53014-580;Rotating table plus camera;Not Good;false;true;false;material composition checked;2024-12-02;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-04-26;5;2024-12-15;3
635;Flap;0472-1270;Complete inspection;Really bad;true;true;true;;2025-03-26;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2024-11-29;9;2025-04-30;
636;Elevator;55319-162;Camera only;Really bad;false;true;true;;2025-01-08;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-01-25;4;2024-07-14;
637;Wing A;46122-219;Big robot arm;Almost perfect;false;false;true;surface finish inspected;2024-09-11;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-09-20;8;2024-11-06;
638;Rudder;36987-1539;Camera only;Average;false;false;true;color consistency verified;2024-12-15;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-12-29;5;2024-11-22;2
639;Fuselage panel;56062-065;Big robot arm;Average;false;true;false;packaging condition assessed;2024-10-19;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-06-01;10;2024-10-24;
640;Landing gear;16590-005;Complete inspection;Not Good;false;true;true;packaging condition assessed;2024-08-24;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-01-07;9;2024-10-05;
641;Wing A;0268-6138;Camera only;Really bad;true;true;false;;2025-01-06;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-07-02;7;2025-02-20;
642;Landing gear;68788-9941;Complete inspection;Not Good;true;false;true;;2025-02-22;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2024-12-11;4;2024-10-22;
643;Fuselage panel;50845-0168;Camera only;Really bad;false;false;false;weight recorded;2025-04-26;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-08-10;6;2024-08-08;
644;Elevator;54868-0061;Complete inspection;Not Good;true;true;true;;2024-06-12;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-09-02;7;2025-01-11;
645;Tail fin;66213-422;Rotating table plus camera;Destroyed;false;true;true;;2025-01-07;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2024-11-03;5;2024-08-19;
646;Fuselage panel;0430-0570;Gantry system;Really bad;false;true;true;dimensions measured;2024-07-09;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-07-09;5;2025-05-14;
